user_id,username,action,resource,resource_sensitivity,status,time_classification,timestamp,risk_score,severity,anomaly_reasons,is_anomaly,user_dept,user_role,privilege,hire_date,days_inactive,is_active
USR00050,nisha.martinez,admin_operation,Email_Archive,medium,success,unusual_hours,2026-01-22 10:54:06,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Email_Archive|User privilege doing admin action,1,HR,Architect,user,2024-02-19,25,True
USR00008,thomas.iyer,admin_operation,Customer_Vault,high,success,business_hours,2026-01-23 10:54:05,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action|Account inactive 57 days,1,Sales,Administrator,user,2022-04-27,57,True
USR00095,priya.petit,admin_operation,SIEM,medium,success,unusual_hours,2026-01-23 10:54:05,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: SIEM|User privilege doing admin action,1,HR,Architect,user,2023-04-28,20,True
USR00086,ryan.colombo,admin_operation,SIEM,medium,success,business_hours,2026-01-23 10:54:05,70,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: SIEM|Account inactive 49 days,1,Engineering,Analyst,service-account,2024-11-18,49,True
USR00045,stephen.kumar,admin_operation,Email_Archive,medium,success,night,2026-01-23 10:54:05,100,CRITICAL,Off-hours access (night)|Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Email_Archive|User privilege doing admin action,1,Security,Coordinator,user,2022-09-10,26,True
USR00071,richard.johnson,admin_operation,Customer_Vault,high,success,business_hours,2026-01-23 10:54:05,95,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action,1,HR,Administrator,user,2022-03-25,23,True
USR00005,george.lim,admin_operation,Customer_Vault,high,success,business_hours,2026-01-23 10:54:05,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action|Account inactive 57 days,1,Engineering,Administrator,user,2025-05-25,57,True
USR00032,pooja.martin,file_access,HRIS,high,success,unusual_hours,2026-01-23 10:54:06,70,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: HRIS,1,Support,Coordinator,user,2023-06-21,13,True
USR00018,meera.burke,file_access,Admin_Console,medium,success,night,2026-01-23 10:54:06,75,HIGH,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 59 days,1,Operations,Executive,power-user,2025-10-04,59,True
USR00063,daniel.colombo,login,PROD_DB,high,success,business_hours,2026-01-23 10:54:06,67,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 52 days,1,Sales,Specialist,power-user,2025-03-04,52,True
USR00085,varun.rao,api_call,Admin_Console,medium,success,night,2026-01-23 10:54:06,78,HIGH,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 44 days,1,Marketing,Developer,user,2022-07-24,44,True
USR00069,nikhil.jang,api_call,Email_Archive,medium,success,business_hours,2026-01-24 10:54:05,38,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,HR,Analyst,user,2023-07-16,30,True
USR00065,timothy.xu,login,Admin_Console,medium,success,business_hours,2026-01-24 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Marketing,Architect,user,2023-02-03,6,True
USR00032,pooja.martin,file_access,SIEM,medium,success,business_hours,2026-01-24 10:54:05,15,LOW,Sensitive resource (medium),0,Support,Coordinator,user,2023-06-21,13,True
USR00014,david.thomas,admin_operation,HRIS,high,success,business_hours,2026-01-24 10:54:05,95,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: HRIS|User privilege doing admin action,1,Support,Architect,user,2025-06-17,2,True
USR00017,diya.schulz,sql_query,Admin_Console,medium,success,night,2026-01-24 10:54:05,75,HIGH,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 46 days,1,Executive,Manager,power-user,2025-04-02,46,True
USR00052,leila.sun,export_data,GL_System,high,success,unusual_hours,2026-01-24 10:54:05,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: GL_System|Account inactive 53 days,1,Engineering,Administrator,user,2024-04-05,53,True
USR00097,leila.lopez,sql_query,HRIS,high,success,business_hours,2026-01-24 10:54:06,70,HIGH,Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 43 days,1,IT,Executive,user,2025-01-27,43,True
USR00057,zainab.jo,admin_operation,Email_Archive,medium,success,unusual_hours,2026-01-25 10:54:05,70,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Email_Archive,1,Sales,Architect,admin,2024-06-15,14,True
USR00089,isha.chen,sql_query,SIEM,medium,success,weekend,2026-01-25 10:54:05,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Compliance,Coordinator,service-account,2025-06-09,18,True
USR00019,joshua.white,login,Email_Archive,medium,success,business_hours,2026-01-25 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Finance,Coordinator,user,2024-06-20,2,True
USR00048,xiulan.colombo,api_call,SIEM,medium,success,business_hours,2026-01-25 10:54:05,58,MEDIUM,Sensitive resource (medium)|Unapproved resource: SIEM|Account inactive 34 days,1,Compliance,Administrator,user,2023-10-28,34,True
USR00086,ryan.colombo,login,Data_Lake,medium,success,unusual_hours,2026-01-25 10:54:05,72,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 49 days,1,Engineering,Analyst,service-account,2024-11-18,49,True
USR00032,pooja.martin,api_call,Data_Lake,medium,success,business_hours,2026-01-25 10:54:05,38,LOW,Sensitive resource (medium)|Unapproved resource: Data_Lake,0,Support,Coordinator,user,2023-06-21,13,True
USR00056,william.kumar,export_data,File_Share,low,success,business_hours,2026-01-25 10:54:05,65,HIGH,High-risk action: export_data|Unapproved resource: File_Share|Account inactive 58 days,1,Compliance,Manager,user,2023-09-13,58,True
USR00060,vikram.gonzalez,admin_operation,Admin_Console,medium,failure,weekend,2026-01-25 10:54:05,65,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Admin_Console|Access attempt FAILED,1,Sales,Developer,power-user,2022-06-14,4,True
USR00061,sophia.hernandez,api_call,Email_Archive,medium,success,weekend,2026-01-25 10:54:05,58,MEDIUM,Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 35 days,1,Support,Developer,user,2023-04-13,35,True
USR00095,priya.petit,admin_operation,BI_Tool,low,success,business_hours,2026-01-25 10:54:06,70,HIGH,High-risk action: admin_operation|Unapproved resource: BI_Tool|User privilege doing admin action,1,HR,Architect,user,2023-04-28,20,True
USR00055,neha.johnson,sql_query,PROD_DB,high,success,night,2026-01-25 10:54:06,90,CRITICAL,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 49 days,1,Sales,Analyst,user,2025-05-20,49,True
USR00006,kevin.ramirez,sql_query,Customer_Vault,high,success,night,2026-01-26 10:54:05,90,CRITICAL,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 46 days,1,Legal,Architect,power-user,2024-05-08,46,True
USR00030,yuki.meyer,api_call,Customer_Vault,high,success,business_hours,2026-01-26 10:54:05,53,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Marketing,Manager,service-account,2025-04-07,24,True
USR00061,sophia.hernandez,login,Customer_Vault,high,success,business_hours,2026-01-26 10:54:06,67,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 35 days,1,Support,Developer,user,2023-04-13,35,True
USR00066,ronald.martin,login,SIEM,medium,success,business_hours,2026-01-26 10:54:06,32,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Security,Specialist,user,2025-12-10,29,True
USR00090,neha.o'brien,export_data,GL_System,high,success,weekend,2026-01-26 10:54:06,90,CRITICAL,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: GL_System|Account inactive 57 days,1,Finance,Officer,admin,2024-07-03,57,True
USR00061,sophia.hernandez,file_access,SIEM,medium,success,business_hours,2026-01-27 10:54:05,35,LOW,Sensitive resource (medium)|Account inactive 35 days,0,Support,Developer,user,2023-04-13,35,True
USR00099,maria.bianchi,sql_query,Email_Archive,medium,success,unusual_hours,2026-01-27 10:54:05,75,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 40 days,1,Marketing,Officer,service-account,2025-10-01,40,True
USR00054,edward.smith,login,BI_Tool,low,success,business_hours,2026-01-27 10:54:05,22,LOW,Unapproved resource: BI_Tool,0,Support,Specialist,user,2023-07-28,12,True
USR00076,stephen.guo,sql_query,SIEM,medium,success,business_hours,2026-01-27 10:54:05,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Finance,Lead,user,2025-10-30,8,True
USR00070,jeffrey.chen,login,Admin_Console,medium,success,business_hours,2026-01-27 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,IT,Administrator,power-user,2024-02-02,19,True
USR00022,harsh.patel,file_access,GL_System,high,success,business_hours,2026-01-27 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 52 days,1,Legal,Specialist,user,2025-04-22,52,True
USR00034,harsh.jones,login,BI_Tool,low,success,business_hours,2026-01-27 10:54:06,42,MEDIUM,Unapproved resource: BI_Tool|Account inactive 43 days,1,Operations,Specialist,service-account,2024-10-23,43,True
USR00092,charles.sullivan,admin_operation,GL_System,high,success,business_hours,2026-01-27 10:54:06,95,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: GL_System|User privilege doing admin action,1,IT,Executive,user,2025-12-05,28,True
USR00038,aisha.kim,file_access,GL_System,high,success,business_hours,2026-01-27 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: GL_System,1,Compliance,Engineer,user,2022-07-14,5,True
USR00081,isha.ghosh,admin_operation,Data_Lake,medium,success,weekend,2026-01-27 10:54:06,70,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Data_Lake|Account inactive 44 days,1,IT,Manager,power-user,2025-12-26,44,True
USR00083,ryan.thomas,sql_query,Customer_Vault,high,success,business_hours,2026-01-27 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Marketing,Executive,service-account,2025-02-21,17,True
USR00082,arjun.hwang,admin_operation,Customer_Vault,high,success,business_hours,2026-01-27 10:54:06,85,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|Account inactive 52 days,1,Legal,Manager,admin,2024-09-21,52,True
USR00039,stephen.bhat,sql_query,Customer_Vault,high,success,business_hours,2026-01-27 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Engineering,Engineer,user,2023-09-11,25,True
USR00070,jeffrey.chen,export_data,SIEM,medium,success,business_hours,2026-01-27 10:54:06,55,MEDIUM,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: SIEM,1,IT,Administrator,power-user,2024-02-02,19,True
USR00091,steven.thompson,export_data,Data_Lake,medium,success,business_hours,2026-01-28 10:54:05,55,MEDIUM,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Data_Lake,1,Support,Lead,power-user,2023-02-06,26,True
USR00031,amitabh.taylor,admin_operation,Customer_Vault,high,success,night,2026-01-28 10:54:05,85,CRITICAL,Off-hours access (night)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault,1,Finance,Director,power-user,2024-01-24,30,True
USR00010,jacob.patel,sql_query,HRIS,high,success,business_hours,2026-01-28 10:54:05,50,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Marketing,Architect,user,2025-09-20,1,True
USR00032,pooja.martin,file_access,Customer_Vault,high,success,night,2026-01-28 10:54:05,70,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Support,Coordinator,user,2023-06-21,13,True
USR00029,zainab.wagner,api_call,SIEM,medium,success,night,2026-01-28 10:54:06,78,HIGH,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: SIEM|Account inactive 35 days,1,Support,Engineer,user,2023-12-12,35,True
USR00047,george.clark,login,GL_System,high,success,business_hours,2026-01-28 10:54:06,67,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 55 days,1,Engineering,Lead,power-user,2024-04-12,55,True
USR00033,michael.sharma,api_call,Customer_Vault,high,success,business_hours,2026-01-28 10:54:06,53,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Legal,Officer,power-user,2023-06-10,26,True
USR00094,donald.schulz,sql_query,PROD_DB,high,success,business_hours,2026-01-28 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: PROD_DB,1,Sales,Officer,user,2024-01-04,28,True
USR00016,elena.dubois,admin_operation,PROD_DB,high,success,weekend,2026-01-28 10:54:06,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: PROD_DB|User privilege doing admin action|Account inactive 32 days,1,IT,Specialist,user,2024-12-06,32,True
USR00063,daniel.colombo,file_access,Customer_Vault,high,success,night,2026-01-29 10:54:05,90,CRITICAL,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 52 days,1,Sales,Specialist,power-user,2025-03-04,52,True
USR00015,sophia.white,admin_operation,File_Share,low,success,night,2026-01-29 10:54:05,60,MEDIUM,Off-hours access (night)|High-risk action: admin_operation|Unapproved resource: File_Share,1,Security,Developer,admin,2025-10-04,24,True
USR00026,stephen.bhat,file_access,Customer_Vault,high,success,business_hours,2026-01-29 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 33 days,1,Finance,Director,user,2022-12-14,33,True
USR00015,sophia.white,admin_operation,Customer_Vault,high,success,business_hours,2026-01-29 10:54:05,65,HIGH,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault,1,Security,Developer,admin,2025-10-04,24,True
USR00066,ronald.martin,sql_query,HRIS,high,failure,business_hours,2026-01-29 10:54:05,65,HIGH,Sensitive resource (high)|Unapproved resource: HRIS|Access attempt FAILED,1,Security,Specialist,user,2025-12-10,29,True
USR00001,daniel.singh,login,Email_Archive,medium,success,business_hours,2026-01-29 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Compliance,Lead,user,2024-04-04,20,True
USR00015,sophia.white,login,Customer_Vault,high,success,business_hours,2026-01-29 10:54:05,47,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Security,Developer,admin,2025-10-04,24,True
USR00011,maria.o'brien,admin_operation,HRIS,high,success,business_hours,2026-01-29 10:54:05,95,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: HRIS|User privilege doing admin action,1,Security,Administrator,user,2025-09-10,16,True
USR00049,thomas.kang,login,PROD_DB,high,success,night,2026-01-29 10:54:06,67,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: PROD_DB,1,Engineering,Administrator,user,2022-08-24,24,True
USR00080,david.rodriguez,export_data,Email_Archive,medium,success,night,2026-01-29 10:54:06,95,CRITICAL,Off-hours access (night)|Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Email_Archive|Account inactive 43 days,1,HR,Developer,service-account,2023-04-22,43,True
USR00030,yuki.meyer,api_call,Customer_Vault,high,failure,business_hours,2026-01-29 10:54:06,68,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Access attempt FAILED,1,Marketing,Manager,service-account,2025-04-07,24,True
USR00057,zainab.jo,file_access,Data_Lake,medium,success,unusual_hours,2026-01-29 10:54:06,55,MEDIUM,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Data_Lake,1,Sales,Architect,admin,2024-06-15,14,True
USR00008,thomas.iyer,api_call,Data_Lake,medium,success,business_hours,2026-01-29 10:54:06,58,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 57 days,1,Sales,Administrator,user,2022-04-27,57,True
USR00096,edward.thomas,file_access,Customer_Vault,high,success,unusual_hours,2026-01-29 10:54:06,70,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Operations,Officer,service-account,2023-04-08,24,True
